_id,latest_count_id,latest_count_type,latest_count_date_start,latest_count_date_end,latest_count_duration,location_name,longitude,latitude,centreline_id,avg_daily_vol,avg_weekday_daily_vol,avg_weekend_daily_vol,avg_wkdy_am_peak_start,avg_wkdy_am_peak_vol,avg_wkdy_pm_peak_start,avg_wkdy_pm_peak_vol,avg_speed,avg_85th_percentile_speed,avg_95th_percentile_speed,avg_heavy_pct
115,3010747,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Fern Ave: Ln 2 W Sorauren S Fern - Ln E Roncesvalles N Garden,-79.44644390013113,43.64489710099499,14017573,1161.3,1161.3,,08:15:00,102.7,16:30:00,114.7,24,31.9,34.5,
116,3010751,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Glendale Ave: Merrick St - Parkdale Rd,-79.45122670000617,43.64109889979666,8005520,1662,1662,,09:15:00,157.7,16:45:00,106.7,30,37.1,39.6,
117,3010753,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Sorauren Ave: Garden Ave - Fern Ave,-79.44303500000001,43.645155,1146494,3086,3086,,08:45:00,244.3,16:45:00,267.3,25,32,34.6,
118,3010754,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Sorauren Ave: Wright Ave - Fermanagh Ave,-79.44370500000001,43.6469,30150949,3061.3,3061.3,,08:45:00,281,16:45:00,254.7,26.5,33.4,37,
119,3010755,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Seaforth Ave: Ln W Brock S Seaforth - O'Hara Ave,-79.43442928554322,43.6434535445099,14017010,369,369,,08:15:00,36.7,15:45:00,35.7,20.7,28.2,31,
120,3010756,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Maple Grove Ave: Brock Ave - Ln E Ohara N Maple Grove,-79.433535,43.642665,20005760,566.7,566.7,,08:30:00,39.3,15:00:00,60.3,25.7,33.3,37,
121,3010758,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Seaforth Ave: Lansdowne Ave - MacDonell Ave,-79.43812500000001,43.642590000000006,1146709,1486.7,1486.7,,07:45:00,123.7,18:00:00,103.3,24.1,32.6,37.1,
122,3010759,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Pearson Ave: MacDonell Ave - Fuller Ave,-79.43975,43.643455,10222825,197.7,197.7,,08:00:00,17.3,17:30:00,23,23.9,33.5,37.9,
123,3010760,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Fern Ave: Roncesvalles Ave - Sunnyside Ave,-79.44948653392692,43.644350488331305,1146554,757.7,757.7,,07:45:00,39.7,16:30:00,88,24.6,33.4,37.5,
124,3010761,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Merrick St: Glendale Ave - Claude Ave,-79.451705,43.640565,1146936,1055,1055,,09:15:00,85.3,14:45:00,85,25.5,36.1,39.9,
125,3010750,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Wright Ave: MacDonell Ave - Charles G. Williams Park Trl,-79.44164500000001,43.646835,30080542,602.3,602.3,,08:45:00,44,15:00:00,56.3,28.1,36.6,39.8,
126,3010792,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Yorkland Blvd: Smooth Rose Crt - Consumers Rd,-79.33269470677446,43.77368950409563,30123529,2923.7,2923.7,,08:15:00,339,15:00:00,256.7,29.8,41.5,47.8,
127,3010791,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Yorkland Blvd: near Smooth Rose Crt,-79.3348,43.77322000000001,30121150,2908.7,2908.7,,08:15:00,309.7,18:00:00,273,34.4,44.4,51.3,
128,3010746,ATR_SPEED_VOLUME,2024-10-22,2024-11-21,744,Galley Ave: MacDonell Ave - Sorauren Ave,-79.44103000000001,43.64414000000001,8105669,252.3,252.3,,08:15:00,21,15:45:00,21.3,26.7,36.5,39.8,
129,3011036,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Lawrence Ave E: Greenbrae Crct - Markham Rd,-79.2291988688601,43.75899452810141,11485087,28699,28699,,07:30:00,1691.7,15:45:00,2117.7,51.2,60,66.9,
130,3010745,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,MacDonell Ave: Pearson Ave - Galley Ave,-79.439345,43.64401,10180429,500,500,,08:30:00,50.3,17:45:00,43.7,22.6,29.3,33.3,
131,3011165,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Hendon Ave: Eldora Ave - Kensington Ave,-79.42056000000001,43.78061,5273417,6026.3,6026.3,,08:00:00,600,17:00:00,648,40.6,47.2,51.3,
132,3010748,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Wabash Ave: Lukow Ter - Sorauren Avenue Park Trl,-79.442435,43.64797,30088251,1359.3,1359.3,,09:00:00,99.7,16:30:00,152.3,31.5,38.9,43.2,
133,3010737,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Rideau Ave: Lansdowne Ave - MacDonell Ave,-79.43976,43.646855,1146186,3664.3,3664.3,,08:15:00,243.3,16:45:00,373.3,25.3,33.3,37.1,
134,3010738,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Galley Ave: Ln W Roncesvalles N Galley - Ln E Sunnyside N Galley,-79.448835,43.642595,14019092,961.3,961.3,,07:30:00,68,15:00:00,91.7,30.3,38.5,43.1,
135,3010739,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Fern Ave: Ln W Macdonell N Fern - Ln E Sorauren N Fern,-79.441545,43.645925000000005,14017247,1350.3,1350.3,,09:00:00,89,16:45:00,145,28.4,36,39.4,
136,3010740,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Garden Ave: Ln W Macdonell N Garden - Ln E Sorauren S Garden,-79.44100500000002,43.64509,14017650,712,712,,08:45:00,65,18:00:00,66.7,28.9,37.1,41.7,
137,3010742,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Galley Ave: Sorauren Ave - Roncesvalles Ave,-79.44512170587086,43.64334372025881,8007492,700.3,700.3,,08:15:00,51.3,16:15:00,60.7,32.3,41.1,44.6,
138,3010743,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Pearson Ave: Roncesvalles Ave - Sunnyside Ave,-79.44842,43.641695,1146836,2056,2056,,09:15:00,176.3,15:15:00,160.3,27.7,34.8,39.4,
139,3010744,ATR_SPEED_VOLUME,2024-10-22,2024-10-24,72,Ln W Macdonell N Garden: Ln E Sorauren N Garden - Fern Ave,-79.44057500000001,43.645880000000005,14043412,133,133,,08:15:00,14.3,17:00:00,16,11,17.6,22.2,
140,3011203,ATR_SPEED_VOLUME,2024-10-17,2024-10-17,24,Howick Ave: Carrick Ave - Silverthorn Ave,-79.460465,43.676475,8211787,472,472,,08:15:00,36,15:30:00,47,27.1,34.3,38.5,
141,3011202,ATR_SPEED_VOLUME,2024-10-17,2024-10-17,24,Howick Ave: Silverthorn Ave - Chambers Ave,-79.46184410389505,43.67617029381232,1141218,572,572,,08:15:00,47,16:30:00,61,32.9,40,44.6,
142,3011012,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Turpin Ave: Golfdown Dr - Turpin Avenue Park Trl,-79.55435500000002,43.722875,30146461,533.7,533.7,,08:15:00,100,15:00:00,73.3,34.1,43.9,48.9,
143,3011048,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Fishleigh Dr: Eastmoor Cres - Midland Ave,-79.24568006856336,43.701555045999555,112676,710,710,,08:15:00,56.3,15:30:00,64.3,35.8,43.9,48.7,
144,3011017,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Nahanni Ter: Berner Trl - Berner Trail Park Trl,-79.22452000000001,43.80097943435636,30013313,279.3,279.3,,08:00:00,37.7,14:45:00,23.7,27.3,34.9,39.4,
145,3011015,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Evans Ave: San Remo Ter - Garroch Pl,-79.50630000000001,43.61971,14120432,10672.7,10672.7,,08:00:00,796.3,17:00:00,894,46.7,54,58.9,
146,3011013,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Sheppard Ave E: Durnford Rd - Nature Ptwy,-79.14921000000001,43.800340000000006,104837,18205,18205,,08:00:00,1220,17:00:00,1419.3,55.9,64,69.5,
147,3011011,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Boniface Ave: Burrard Rd - Chalfont Rd,-79.54989109921608,43.71303296692798,908020,1094.7,1094.7,,07:45:00,85.3,17:30:00,95.7,38.3,47.4,52.8,
148,3011010,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Eastpark Blvd: Daphne Rd - Cedarbrook Park Trl,-79.22798665477606,43.75591195938542,30059209,2162.7,2162.7,,08:15:00,285.7,14:45:00,258.3,37.4,44,48.4,
149,3011009,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Daphne Rd: Eastpark Blvd - Greencedar Crct,-79.22918728426717,43.75646501222842,109453,1673.3,1673.3,,08:45:00,124.7,15:15:00,178,30.8,37,39.7,
150,3010972,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Elfreda Blvd: Flagstaff Rd - Trinnell Blvd,-79.27200651006353,43.711457307037804,112261,1111.7,1111.7,,08:30:00,70,14:45:00,100,39,47.6,52.9,
151,3010905,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Sandcliff Rd: Jane St - Stoneleigh Rd,-79.497285,43.677845000000005,9076,349,349,,07:45:00,25.3,17:30:00,34,32.6,42.1,46.9,
152,3010805,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Harfleur Rd: Kimbermount Dr - Castle Hill Dr,-79.29991000000001,43.792350000000006,105987,775,775,,08:00:00,67,17:00:00,79,41.3,49.1,54.5,
153,3010804,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Benshire Dr: Bellechasse St - Jarwick Dr,-79.24603682340326,43.762903646806514,108929,632.7,632.7,,07:30:00,96.3,14:30:00,82.3,36.7,46,50,
154,3010803,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Botany Hill Rd: Cresswell Dr - Doucett Pl,-79.20778582226329,43.77546468334874,107497,380,380,,08:30:00,22,17:15:00,31.7,35.4,42.7,46.7,
155,3010802,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Botany Hill Rd: Madras Cres - Bow Valley Dr,-79.20726,43.772435,107782,1138.3,1138.3,,08:30:00,84.3,17:45:00,88,37.7,44.6,49.3,
156,3010801,ATR_SPEED_VOLUME,2024-10-08,2024-10-10,72,Banmoor Blvd: Burridge Rd - Landfair Cres,-79.22763559282238,43.75154254670469,109812,494.7,494.7,,09:15:00,32.7,15:30:00,44,35.7,44.9,49.8,
157,3010715,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Stamford Sq S: Stamford Sq N - Stellarton Rd,-79.29415041204398,43.711008629890735,2824768,335.3,335.3,,08:00:00,57,15:00:00,34.3,32,41.8,47.3,
158,3010714,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Stamford Sq N: Stamford Sq - Karnwood Dr,-79.29532718479379,43.711648606570165,112250,736.7,736.7,,08:00:00,79.3,18:45:00,79.3,28.7,39.3,44.2,
159,3010781,ATR_SPEED_VOLUME,2024-10-01,2024-10-01,24,Victoria Park Ave: Greylawn Cres - Rowena Park Trl,-79.31237964851582,43.74959838645071,30099516,37048,37048,,08:15:00,2906,16:30:00,2839,52.7,59.7,64.8,
160,3010798,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Ranstone Gdns: Givendale Rd - Kingsdown Dr,-79.27398506334414,43.74135514964249,110703,2456.7,2456.7,,08:15:00,235,16:45:00,202.7,40.8,49.4,54.6,
161,3010796,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Burbank Dr: Challister Crt - Ravenscroft Crcl,-79.3807009745673,43.777526053387504,9950296,5574.3,5574.3,,08:15:00,676.7,15:15:00,553,43.9,49.7,54.3,
162,3010795,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Burbank Dr: Sifton Crt - Hawksbury Dr,-79.37747,43.77380617633853,438397,6864.7,6864.7,,08:15:00,788.3,17:30:00,661.7,42,48.4,52.7,
163,3010794,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Burbank Dr: Whittaker Cres - Arrowstook Rd,-79.37694168928302,43.77071859998627,7941217,5232,5232,,08:15:00,545.7,17:30:00,493.3,41.5,48.6,53.4,
164,3010793,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Wood St: Reverend Porter Lane - Church St,-79.38123000000002,43.662475,14673240,3795,3795,,08:15:00,229.7,16:45:00,315.3,27.4,36.3,40,
165,3010788,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Huntsmill Blvd: Jordanroch Crt - Mossbrook Cres,-79.325975,43.810410000000005,104189,2296.7,2296.7,,08:15:00,293,14:45:00,219.7,39.5,47.5,52.2,
166,3010782,ATR_SPEED_VOLUME,2024-10-01,2024-10-03,72,Berryman St: Ln W Davenport S Berryman - Hazelton Ave,-79.39293500000001,43.67344,14014242,1085.3,1085.3,,08:00:00,100.3,14:30:00,159.3,25.4,34.5,39.6,
167,3010776,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Fallingbrook Rd: Fallingbrook Cres - Windsor Ave,-79.27704500000002,43.676975000000006,113265,3572.7,3572.7,,08:00:00,305.3,16:00:00,348,34.4,39.8,44.1,
168,3010778,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Windermere Ave: Yule Ave - Briarcroft Rd,-79.47911500000001,43.64678500000001,1146327,6894,6894,,08:15:00,551.3,17:00:00,605,37.5,43.8,48.3,
169,3010779,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Windermere Ave: near Windermere Pl,-79.47218023701555,43.639384440436835,1147124,7534.7,7534.7,,08:15:00,625.7,17:00:00,632.3,41.3,48.3,52.9,
170,3010736,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Blackwell Ave: 50 Blackwell Ave - 50 Blackwell Ave,-79.22061234727163,43.80400331726959,7448908,1418.3,1418.3,,08:00:00,141,14:45:00,126,33.4,39.7,44.1,
171,3010735,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Chalfont Rd: Boniface Ave - Chilcot Ave,-79.54846083156855,43.71401990242075,10034732,618.3,618.3,,08:30:00,49.3,15:00:00,59.7,32.4,40,46.5,
172,3010765,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Fifth St: Morrison St - Ln S Lake Shore E Fifth,-79.50257,43.60016,20048596,771.7,771.7,,08:00:00,60,17:15:00,74,34.7,43.9,49,
173,3010726,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Fisherville Rd: Bathurst St - Carpenter Rd,-79.44643419411136,43.79024141941114,437064,5452.7,5452.7,,08:30:00,343.3,16:00:00,413.7,28.3,36.3,39.6,
174,3010723,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Somerville Ave: Weston Rd - Gilmour Cres,-79.49440000000001,43.68786,8448,92.3,92.3,,08:30:00,6.7,16:30:00,13,19,28.9,34.1,
175,3010713,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Shaughnessy Blvd: Havenbrook Blvd - Parfield Dr,-79.35060470775014,43.76911824650079,10538449,2036.7,2036.7,,08:00:00,310,17:00:00,227,36.9,43.1,46.8,
176,3010712,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Shaughnessy Blvd: Parfield Dr - Meadowglade Cres,-79.35108000000001,43.770300000000006,10538470,2077,2077,,08:00:00,320.3,17:00:00,233.3,30.3,36.9,39.7,
177,3010711,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Shaughnessy Blvd: Denver Cres - Silkwood Cres,-79.35288702559005,43.77269748114663,438473,3437,3437,,08:00:00,459.3,17:15:00,365.7,39.8,47,51.5,
178,3010651,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Linton Ave: Victoria Park Ave - Blantyre Ave,-79.28494500000001,43.686385,113152,416,416,,08:00:00,49.3,14:45:00,38.7,32.1,41.4,44.9,
179,3010734,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Chilcot Ave: Burrard Rd - Chalfont Rd,-79.55042633585431,43.71374487464788,907998,594.7,594.7,,08:00:00,47.7,17:30:00,55,36.6,46.5,51.3,
180,3010766,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Church St: Grattan St - Joseph St,-79.51852938222942,43.70598395661205,5868308,3532,3532,,08:00:00,288.3,17:00:00,468.3,39.1,46.5,51.7,
181,3010768,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Church St: Elm St - Pine St,-79.51353455588969,43.707448085363424,9909829,3833.7,3833.7,,08:00:00,337,17:30:00,427,39,46.1,49.9,
182,3010769,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Church St: Uphill Ave - Jane St,-79.50705,43.708920000000006,9909481,11024,11024,,07:45:00,831.3,17:30:00,962,37.7,47.2,52.6,
183,3010770,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Newport Ave: Robinson Ave - Leyton Ave,-79.27962500000001,43.69626,112852,784.3,784.3,,08:15:00,70.3,15:15:00,82.3,28.8,34.8,39.3,
184,3010771,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Byng Ave: Denton Ave - Newport Ave,-79.28101718122585,43.69528621288948,112907,874.7,874.7,,08:00:00,117.3,14:45:00,109.3,29.1,38,42,
185,3010772,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Denton Ave: Wanstead Ave - August Ave,-79.282445,43.694305,112920,3394.3,3394.3,,08:15:00,278.3,17:30:00,366.3,37.2,44.8,49.5,
186,3010773,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Pharmacy Ave: Denton Ave - Newport Ave,-79.28433000000001,43.69454,5386858,9816,9816,,08:00:00,691.3,16:45:00,805,42.3,51.2,56.1,
187,3010774,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Newport Ave: Wanstead Ave - August Ave,-79.28296500000002,43.69551,112878,1772.3,1772.3,,08:00:00,201,15:00:00,183.3,33.2,42.6,47.7,
188,3010775,ATR_SPEED_VOLUME,2024-09-24,2024-09-26,72,Pharmacy Ave: Ln N Danforth E Pharmacy - Denton Ave,-79.28381318696864,43.693323648724736,14666168,6765,6765,,08:00:00,477.7,16:45:00,528.3,39,46.8,51.3,
189,3010582,ATR_SPEED_VOLUME,2024-09-17,2024-09-19,72,Van Horne Ave: Lucifer Dr - Brian Dr,-79.336399551816,43.78772793845698,6738458,7109,7109,,08:15:00,698.7,16:30:00,721.3,36.5,43.2,46.4,
190,3010581,ATR_SPEED_VOLUME,2024-09-17,2024-09-19,72,Van Horne Ave: Edmonton Dr - Lucifer Dr,-79.33905024402786,43.78714080888587,437213,6380.3,6380.3,,08:00:00,560.3,16:15:00,624.7,37.3,43.9,47.9,
191,3010228,ATR_SPEED_VOLUME,2024-09-17,2024-09-19,72,Hilda Ave: Talbot Rd - Drewry Ave,-79.423745,43.78476500000001,437526,9031.7,9031.7,,08:00:00,716.7,17:00:00,895.7,38.4,44.2,48.4,
192,3010311,ATR_SPEED_VOLUME,2024-09-17,2024-09-19,72,Wintermute Blvd: Ww S Wintermute E Belinda - Triangle Villas Dr,-79.318068030978,43.816375077444974,20050681,2512,2512,,08:15:00,241.7,17:00:00,212.7,37.6,44.1,48.5,
193,3010585,ATR_SPEED_VOLUME,2024-09-17,2024-09-19,72,Van Horne Ave: Bickerton Cres - Clipper Rd,-79.33283432357644,43.788521943444586,437081,6797.3,6797.3,,08:15:00,638.3,16:45:00,704,36.5,43,46.1,
194,3010541,ATR_SPEED_VOLUME,2024-09-10,2024-09-12,72,Farmbrook Rd: Nelson St - Chestermere Blvd,-79.2293081901443,43.74811283545979,110160,712.3,712.3,,08:15:00,100,15:15:00,79.7,34.3,44.3,49.2,
195,3010539,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Ellington Dr: Tower Dr - Timgren Dr,-79.29619696459581,43.757887077350645,109444,742.7,742.7,,09:00:00,40,16:45:00,70.3,40.8,49.4,55,
196,3010538,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Ellington Dr: Manhattan Park Trl - Tower Dr,-79.29410399864015,43.75566959673634,30100959,814.3,814.3,,09:00:00,39,17:00:00,85,38.3,47.9,53.2,
197,3010574,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Indian Rd: Marmaduke St - Howard Park Ave,-79.45487,43.650240000000004,7979925,1715.3,1715.3,,08:15:00,111.3,16:30:00,147.7,29.7,37,39.8,
198,3010575,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Ridout St: Indian Grv - Parkside Dr,-79.45834837850722,43.65253770978796,30130622,1116.7,1116.7,,08:00:00,118,17:00:00,104.3,34.1,41.6,44.6,
199,3010576,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Geoffrey St: Indian Rd - Parkside Dr,-79.45565,43.64691500000001,11186855,983.3,983.3,,08:30:00,59,17:00:00,106.7,34.1,42.1,46.8,
200,3010579,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Wright Ave: Indian Rd - Parkside Dr,-79.45459500000001,43.644265000000004,1146580,1663.3,1663.3,,08:00:00,136.7,17:30:00,156.3,32.9,39.4,43.9,
201,3010573,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Indian Rd: Geoffrey St - Grenadier Rd,-79.454375,43.64762,8006514,1494.7,1494.7,,08:30:00,84.7,15:00:00,129.3,32.3,39.2,43.7,
202,3010572,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Indian Rd: Ln S Bloor W Indian Rd - Bloor St W,-79.45694,43.655100000000004,20045707,1622.7,1622.7,,09:00:00,86.7,15:00:00,153,28.5,36.4,39.8,
203,3010544,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Falaise Rd: Rodda Blvd - Warnsworth St,-79.19024711929735,43.77250113007923,107865,882.7,882.7,,08:15:00,51.3,17:15:00,91.7,38.9,48.3,53.7,
204,3010543,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Falaise Rd: Kingston Rd - Rodda Blvd,-79.18947488486775,43.76997386029262,108172,769,769,,08:15:00,46.7,17:30:00,63,41.7,51.3,57,
205,3010542,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Crusader St: Bellamy Rd N - Orville Rd,-79.23440980203164,43.756578974079055,109435,911.7,911.7,,09:15:00,47.7,16:15:00,99.7,40.4,48.6,53.5,
206,3010540,ATR_SPEED_VOLUME,2024-08-27,2024-08-29,72,Wye Valley Rd: Brigstock Rd - Glaive Dr,-79.28253500000001,43.761615000000006,109114,1777,1777,,08:15:00,65.3,16:45:00,200.3,37.1,44.5,49.6,
207,3010421,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Markham Rd: near Ww S Mclevin E Markham,-79.24069126515961,43.797615680106475,20050836,55871.3,55871.3,,08:45:00,2984.7,17:00:00,3497,50.3,61,66.9,
208,3010420,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Pharmacy Ave: Huntingwood Dr - Sesame St,-79.32076531348756,43.78305708818421,107055,10240.3,10240.3,,08:15:00,746,16:30:00,1080.7,52.8,59.4,65,
209,3010419,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Midland Ave: Boarhill Dr - 3000 Midland Ave,-79.28529841608595,43.80139352684716,7472038,20616,20616,,08:30:00,1237.7,17:00:00,1882,50.5,58.3,63.3,
210,3010445,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Fallingbrook Dr,-79.27625500000002,43.679390000000005,113245,225.7,225.7,,09:15:00,14,16:45:00,17,26.4,36.1,41.2,
211,3010417,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Ellesmere Rd: near Birchmount Rd,-79.28997422305812,43.76374159481534,6535415,38551.7,38551.7,,08:30:00,2180,16:45:00,3062.7,45.2,53.6,58.8,
212,3010446,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Fallingbrook Wds: Fallingbrook Rd - Fallingbrook Dr,-79.27622112624057,43.678457816860046,113249,239,239,,09:15:00,21.3,14:00:00,16.7,22.6,32.2,36.4,
213,3010447,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Fallingbrook Dr: near Fallingbrook Wds,-79.2746117023896,43.67782331177597,3337466,155,155,,09:15:00,13.7,17:30:00,11.3,24.8,34.3,39.4,
214,3010471,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Parliament St: near St James Ave,-79.37012000000001,43.669560000000004,7640147,23547,23547,,08:00:00,1399,16:45:00,1522.7,37.2,47.2,52.1,
215,3010474,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Sherbourne St: Carlton St - Wellesley St E,-79.37386978187173,43.665128017288524,10923460,9044,9044,,08:45:00,503.7,17:00:00,671.3,35,43.4,47.8,
216,3010383,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Scarlett Rd: Humber River Recreational Trl - Edenbridge Dr,-79.508295,43.680035000000004,30004875,23465,23465,,08:15:00,1451.7,16:45:00,1851.3,49.2,59.4,64.7,
217,3010401,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Yonge St: Lawton Blvd - Glen Elm Ave,-79.39508000000001,43.691010000000006,1139169,23638.7,23638.7,,08:15:00,1452.7,17:00:00,1802.7,38.1,46.8,50,
218,3010403,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Jarvis St: Sirman Lane - Maitland Pl,-79.37755000000001,43.6644,20058417,22157.7,22157.7,,08:15:00,1390,17:15:00,1514.7,39.1,48.6,53.9,
219,3010408,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Don Mills Rd: Memory Gardens Lane - Cliffwood Rd,-79.35626418614862,43.806515918456945,436255,26070,26070,,08:30:00,1851.7,17:00:00,2456.3,51.7,59.6,64.7,
220,3010406,ATR_SPEED_VOLUME,2024-08-20,2024-08-22,72,Sheppard Ave E: Shaughnessy Blvd - Don Mills Rd,-79.35017972732955,43.77441876345557,438319,36784.7,36784.7,,08:45:00,2202,15:45:00,2825,52.2,59.6,64.9,
221,3010382,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Lawrence Ave W: Blackstone St - Martini Dr,-79.50104000000002,43.7034,9796823,15979,15979,,08:15:00,943,17:30:00,1144.7,47.4,54.8,59.9,
222,3010425,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Coronation Dr: Darlingside Dr - Deekshill Dr,-79.18052925299324,43.762623949059275,108815,5784.3,5784.3,,08:15:00,349.7,17:00:00,567,44.3,51,54.6,
223,3010424,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Meadowvale Rd: Muirbank Blvd - Claresholme Dr,-79.16433,43.794450000000005,6349869,10386,10386,,08:30:00,588.7,16:45:00,809,51.2,58.3,63.4,
224,3010423,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Galloway Rd: 185 Galloway Rd - Lawrence Ave E,-79.19582500000001,43.76465,60010002,5073.7,5073.7,,08:30:00,326,17:15:00,481.7,38.8,46.5,51.5,
225,3010422,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Bellamy Rd N: Brimorton Dr - Northleigh Dr,-79.23955062608826,43.76842098491902,108383,20456.7,20456.7,,08:15:00,1123.7,16:45:00,1835,51.2,58.9,64.1,
226,3010418,ATR_SPEED_VOLUME,2024-08-13,2024-08-15,72,Pharmacy Ave: near Galsworthy Ave,-79.30679,43.748585000000006,110204,24128,24128,,08:15:00,1530.7,16:45:00,2212,53.7,59.7,64.9,
